chr14	96204795	96244164	BDKRB2-203	33	+	ENSG00000168398.6	ENST00000554311.1	protein_coding	96204795,96237069,96240403	96204959,96237181,96244164	96237108	96241502
chr4	186533655	186555567	MTNR1A-201	30	-	ENSG00000168412.6	ENST00000307161.5	protein_coding	186533655,186555182	186534557,186555567	186555363	186533689
chr16	84218667	84239698	KCNG4-201	4	-	ENSG00000168418.7	ENST00000308251.5	protein_coding	84218667,84236730,84239670	84223020,84237525,84239698	84237483	84222217
chr4	40191053	40243995	RHOH-206	9	+	ENSG00000168421.12	ENST00000505618.5	protein_coding	40191053,40242714,40243178	40191338,40242834,40243995	40243387	40243960
chr6	110180141	110232223	CDC40-203	73	+	ENSG00000168438.14	ENST00000368932.5	protein_coding	110180141,110180384,110193182,110201558,110207506,110209084,110210707,110212133,110213086,110215286,110217702,110219364,110219736,110226167,110228832,110229954	110180180,110180633,110193268,110201687,110207589,110209223,110210803,110212272,110213160,110215331,110217803,110219479,110219869,110226243,110228976,110232223	110180445	110230129
chr11	64186115	64204543	STIP1-201	15	+	ENSG00000168439.16	ENST00000305218.8	protein_coding	64186115,64193078,64194189,64194479,64195645,64197271,64197493,64197854,64199940,64200169,64202876,64203125,64203450,64204054	64186270,64193287,64194330,64194620,64195813,64197397,64197595,64197974,64200036,64200293,64202912,64203228,64203622,64204543	64186262	64204124
chr6	32041154	32109332	TNXB-211	27	-	ENSG00000168477.19	ENST00000647633.1	protein_coding	32041154,32041771,32042012,32042266,32042455,32042699,32042951,32043175,32043437,32043749,32044007,32044381,32045006,32046175,32047734,32048363,32049270,32049998,32052670,32053388,32055851,32056586,32058058,32061397,32062157,32064821,32067661,32068390,32068822,32069553,32070127,32071990,32073647,32079033,32081368,32082036,32084413,32085750,32087251,32088785,32089223,32095076,32095611,32097796,32109181	32041450,32041934,32042173,32042362,32042606,32042831,32043081,32043318,32043556,32043892,32044129,32044716,32045326,32046456,32048012,32048650,32049587,32050321,32052993,32053711,32056174,32056903,32058390,32061720,32062483,32065117,32067984,32068707,32069136,32069861,32070414,32072298,32073952,32079365,32081673,32082326,32084709,32086118,32087991,32089048,32089379,32095191,32097449,32098206,32109332	32098196	32041349
chr8	22161797	22164479	SFTPC-205	76	+	ENSG00000168484.12	ENST00000521315.5	protein_coding	22161797,22162574,22163080,22163436,22163901	22161870,22162732,22163202,22163546,22164479	22161829	22164039
chr16	28823093	28837237	ATXN2L-205	95	+	ENSG00000168488.18	ENST00000395547.6	protein_coding	28823093,28825366,28825624,28825770,28826240,28826862,28829401,28829858,28830615,28830962,28832205,28832496,28832817,28833059,28833439,28834065,28834343,28834506,28835058,28835278,28835549,28835933,28836326,28836728	28823558,28825402,28825680,28825841,28826390,28826986,28829492,28830058,28830790,28831072,28832399,28832567,28832887,28833354,28833508,28834211,28834415,28834693,28835187,28835399,28835758,28836176,28836490,28837237	28823260	28836478
chr8	22219704	22232101	PHYHIP-201	72	-	ENSG00000168490.13	ENST00000321613.7	protein_coding	22219704,22224226,22226851,22228193,22228788,22231796	22221887,22224343,22227025,22228386,22228909,22232101	22228355	22221353
chr18	8717371	8832778	MTCL1-202	63	+	ENSG00000168502.17	ENST00000359865.7	protein_coding	8717371,8717904,8718424,8720338,8777833,8783530,8785936,8792998,8796232,8798097,8806893,8812979,8818963,8821467,8824699,8828908,8831607	8717426,8717962,8718648,8720496,8777892,8784843,8786091,8793120,8796462,8798291,8807060,8813233,8819259,8821498,8826232,8828964,8832778	8718451	8828944
chr11	62190216	62193539	SCGB1D1-201	14	+	ENSG00000168515.3	ENST00000306238.3	protein_coding	62190216,62192056,62193399	62190339,62192243,62193539	62190285	62193426
chr17	45160700	45170040	HEXIM2-201	75	+	ENSG00000168517.10	ENST00000307275.7	protein_coding	45160700,45162488,45162750,45169015	45160943,45162635,45162859,45170040	45162794	45169807
chr2	210290150	210303629	MYL1-201	36	-	ENSG00000168530.15	ENST00000341685.8	protein_coding	210290150,210291032,210293723,210294245,210298420,210302768,210303542	210290467,210291074,210293800,210294418,210298563,210302792,210303629	210303542	210291046
chr2	188974320	189012746	COL3A1-201	71	+	ENSG00000168542.14	ENST00000304636.7	protein_coding	188974320,188984760,188985197,188985665,188987059,188988081,188988590,188989396,188990096,188990307,188991004,188991487,188991669,188992184,188992887,188993361,188994038,188994234,188994541,188994724,188995046,188995692,188996125,188996398,188997165,188997336,188997700,188998266,188998674,188999285,188999470,188999842,189001397,189001536,189002298,189002955,189003411,189003734,189003982,189004257,189005350,189006206,189006345,189006937,189007500,189007885,189008035,189008924,189010178,189010648,189011628	188974568,188984962,188985247,188985778,188987139,188988134,188988643,188989449,188990149,188990360,188991057,188991531,188991722,188992228,188992940,188993459,188994082,188994332,188994594,188994831,188995099,188995790,188996178,188996496,188997218,188997389,188997753,188998319,188998718,188999383,188999577,188999895,189001450,189001589,189002351,189003062,189003464,189003787,189004143,189004364,189005457,189006259,189006452,189006990,189007607,189007938,189008142,189009221,189010365,189010890,189012746	188974490	189011772
chr8	21692843	21812357	GFRA2-202	29	-	ENSG00000168546.10	ENST00000517328.5	protein_coding	21692843,21694464,21702805,21704985,21705932,21750588,21774972,21782585,21788120,21805017,21812231	21693400,21694517,21702977,21705125,21706041,21750942,21775055,21782899,21788194,21805128,21812357	21788157	21693278
chr8	42416475	42541926	SLC20A2-201	56	-	ENSG00000168575.9	ENST00000342228.7	protein_coding	42416475,42428758,42430064,42436989,42439450,42444646,42459896,42463005,42465777,42472102,42541821	42417967,42428842,42430249,42437577,42439653,42444762,42459992,42463090,42465917,42472654,42541926	42472388	42417803
chr17	44186986	44191730	TMUB2-202	83	+	ENSG00000168591.15	ENST00000357984.7	protein_coding	44186986,44189022,44190501	44187109,44189588,44191730	44189047	44190862
chr4	174918358	174978180	ADAM29-214	72	+	ENSG00000168594.15	ENST00000618444.1	protein_coding	174918358,174975346	174918471,174978180	174975526	174977986
chr17	42313324	42388568	STAT3-201	58	-	ENSG00000168610.14	ENST00000264657.9	protein_coding	42313324,42316789,42317182,42322282,42323004,42323260,42323573,42324711,42324963,42326116,42329410,42329554,42329747,42331472,42333673,42333891,42337435,42337763,42338731,42339314,42345559,42346569,42348389,42388279	42315800,42316901,42317224,42322494,42323143,42323354,42323625,42324846,42325061,42326199,42329457,42329647,42329776,42331531,42333765,42334049,42337586,42337857,42338812,42339409,42345657,42346713,42348539,42388568	42348514	42315745
chr20	45881227	45885266	ZSWIM1-202	42	+	ENSG00000168612.4	ENST00000372523.1	protein_coding	45881227,45882533	45881261,45885266	45882593	45884048
chr1	39026318	39034636	NDUFS5-201	72	+	ENSG00000168653.10	ENST00000372967.3	protein_coding	39026318,39028723,39034392	39026398,39028940,39034636	39028725	39034494
chr19	34926903	34945170	ZNF30-202	44	+	ENSG00000168661.14	ENST00000439785.5	protein_coding	34926903,34929884,34931843,34933625,34943223	34927282,34929956,34931993,34933723,34945170	34929948	34944836
chr18	13278103	13652754	LDLRAD4-201	45	+	ENSG00000168675.18	ENST00000359446.9	protein_coding	13278103,13387341,13438244,13621117,13643359,13645127	13278188,13387762,13438384,13621271,13643412,13652754	13387723	13645655
chr2	140231423	142131701	LRP1B-201	41	-	ENSG00000168702.17	ENST00000389484.7	protein_coding	140231423,140234786,140238152,140239442,140247086,140270242,140274424,140297808,140314935,140321963,140323893,140325762,140334453,140335615,140350797,140352953,140356342,140357979,140358821,140364661,140370710,140371179,140373008,140378180,140385893,140442504,140444330,140444563,140450568,140456455,140457463,140475138,140485343,140487617,140492608,140495565,140501687,140502963,140506796,140509928,140514653,140516889,140525844,140526237,140534021,140536581,140540973,140541779,140598631,140601450,140700250,140701721,140702141,140702427,140715973,140716682,140769213,140770881,140776098,140813657,140839991,140840918,140850102,140851652,140867590,140868099,140883817,140886138,140902920,140907877,140922965,140950235,140951860,140982160,140989532,140993995,141005335,141013556,141015696,141019922,141048986,141055116,141058883,141062051,141188421,141229183,141247226,141254522,141480396,141810279,142130648	140233326,140234884,140238296,140239532,140247162,140270346,140274598,140297969,140315099,140322088,140324066,140325878,140334559,140335838,140351038,140353072,140356476,140358116,140358946,140364783,140370842,140371285,140373137,140378286,140386009,140442623,140444449,140444679,140450661,140456603,140457651,140475337,140485524,140487739,140492693,140495748,140501874,140503103,140506918,140510056,140514772,140517011,140525993,140526350,140534140,140536709,140541098,140541971,140598835,140601639,140700621,140701845,140702292,140702553,140716102,140716816,140769344,140771006,140776238,140813806,140840085,140841092,140850329,140851783,140867834,140868263,140884021,140886335,140903165,140908077,140923147,140950402,140951940,140982276,140989657,140994135,141005457,141013745,141015915,141020102,141049222,141055259,141059054,141062273,141188583,141229440,141247354,141254641,141480533,141810401,142131701	142130727	140233186
chr20	45123425	45124465	WFDC12-201	60	-	ENSG00000168703.5	ENST00000372785.3	protein_coding	45123425,45124107,45124369	45123943,45124265,45124465	45124445	45123846
chr5	34929559	34958964	DNAJC21-212	3	+	ENSG00000168724.16	ENST00000648817.1	protein_coding	34929559,34933815,34935710,34936144,34937326,34938858,34941096,34944867,34945761,34950170,34953926,34954553	34929916,34933908,34935833,34936266,34937630,34939009,34941183,34945025,34945803,34950342,34954001,34958964	34929820	34954712
chr20	44531785	44619037	PKIG-207	15	+	ENSG00000168734.13	ENST00000372894.7	protein_coding	44531785,44589797,44614534,44618285	44531978,44589866,44614707,44619037	44614557	44618362
chr4	105895437	105971674	NPNT-202	29	+	ENSG00000168743.12	ENST00000379987.6	protein_coding	105895437,105897901,105927336,105937009,105938301,105940075,105940514,105942307,105958471,105959028,105967188,105968895	105895723,105898001,105927428,105937128,105938420,105940209,105940636,105942702,105958557,105959126,105967444,105971674	105895653	105968988
chrY	6246223	6249013	TSPY2-201	26	+	ENSG00000168757.12	ENST00000320701.8	protein_coding	6246223,6247356,6247562,6247775,6248027,6248803	6246754,6247433,6247673,6247920,6248108,6249013	6246269	6248823
chr4	105146293	105279816	TET2-209	72	+	ENSG00000168769.13	ENST00000540549.5	protein_coding	105146293,105190360,105233897,105241339,105242834,105243570,105259619,105261759,105269610,105272564,105275048	105146979,105190486,105237351,105241429,105242927,105243778,105259769,105261848,105269747,105272918,105279816	105233943	105276517
chr3	158096011	158106050	SHOX2-203	47	-	ENSG00000168779.19	ENST00000441443.6	protein_coding	158096011,158099860,158100254,158102678,158105679	158098320,158099948,158100311,158102886,158106050	158106022	158098027
chr15	43533462	43590201	PPIP5K1-201	60	-	ENSG00000168781.22	ENST00000334933.8	protein_coding	43533462,43539470,43558795,43564867,43568463,43571412,43571724,43572769,43573034,43573357,43573809,43574222,43576371,43576827,43577108,43577453,43577622,43577876,43578070,43579019,43581002,43581227,43581853,43582095,43582564,43582862,43583404,43584358,43590172	43535476,43539583,43558932,43564992,43568553,43571576,43571840,43572876,43573148,43573484,43574032,43574363,43576553,43576948,43577239,43577535,43577731,43577951,43578156,43579120,43581123,43581388,43581954,43582249,43582649,43582952,43583599,43584621,43590201	43584502	43534674
chr16	69118010	69132570	CHTF8-203	2	-	ENSG00000168802.12	ENST00000448552.6	protein_coding	69118010,69121053,69121436,69132484	69120649,69121170,69121493,69132570	69121456	69120425
chr15	43330674	43353898	ADAL-203	99	+	ENSG00000168803.15	ENST00000428046.7	protein_coding	43330674,43331900,43333311,43334945,43335696,43336626,43340265,43342994,43345854,43348907,43350941,43351751	43330859,43332000,43333434,43335170,43335826,43336686,43340352,43343075,43345980,43349045,43351041,43353898	43335108	43351943
chr16	69187129	69309052	SNTB2-201	55	+	ENSG00000168807.16	ENST00000336278.8	protein_coding	69187129,69245602,69260050,69270143,69284048,69299590,69300832	69187746,69245815,69260260,69270285,69284244,69299774,69309052	69187167	69300922
chr19	32345594	32387667	ZNF507-201	10	+	ENSG00000168813.16	ENST00000311921.8	protein_coding	32345594,32352829,32356616,32360504,32382467,32382717	32345783,32354957,32356733,32360618,32382601,32387667	32352831	32383081
chr4	4348140	4419058	NSG1-202	20	+	ENSG00000168824.14	ENST00000421177.6	protein_coding	4348140,4380983,4385060,4385473,4385857,4387604,4391475,4409573,4417235	4348471,4381073,4385201,4385555,4387173,4387758,4391591,4409683,4419058	4387630	4417433
chr3	158644278	158692575	GFM1-210	7	+	ENSG00000168827.14	ENST00000486715.5	protein_coding	158644278,158645629,158646165,158646743,158649041,158652096,158653310,158654547,158658922,158660874,158662628,158665337,158666304,158681995,158684524,158690163,158691139,158691336	158644715,158645781,158646297,158646947,158649157,158652246,158653467,158654631,158659059,158660975,158662684,158665474,158666386,158682157,158684668,158690323,158691192,158692575	158644635	158691465
chr9	35869263	35870601	OR13J1-201	91	-	ENSG00000168828.5	ENST00000377981.3	protein_coding	35869263	35870601	35870399	35869463
chr2	85616169	85649280	USP39-203	73	+	ENSG00000168883.19	ENST00000409470.5	protein_coding	85616169,85619220,85621485,85623646,85625539,85630721,85636053,85637369,85639203,85640976,85644948,85647930,85648761,85649017	85616463,85619289,85621579,85623782,85625691,85630946,85636130,85637436,85639391,85641118,85645083,85648016,85648853,85649280	85616196	85648806
chr15	42139034	42156636	PLA2G4F-202	97	-	ENSG00000168907.13	ENST00000397272.7	protein_coding	42139034,42142528,42143978,42144450,42145575,42145766,42146127,42147124,42147626,42149713,42150104,42150373,42150608,42152688,42153300,42153620,42154092,42154322,42155517,42156439	42142204,42142714,42144144,42144644,42145682,42145903,42146241,42147346,42147762,42149848,42150141,42150486,42150777,42152754,42153342,42153660,42154220,42154458,42155589,42156636	42156547	42141984
chr5	124636917	124745425	ZNF608-201	90	-	ENSG00000168916.15	ENST00000306315.9	protein_coding	124636917,124639133,124641252,124643511,124644244,124646679,124649610,124701014,124744084	124637906,124639214,124641405,124643683,124644661,124649133,124649697,124701269,124745425	124744987	124637900
chr3	136819084	136855888	SLC35G2-201	20	+	ENSG00000168917.8	ENST00000393079.3	protein_coding	136819084,136854443	136819214,136855888	136854461	136855697
chr11	89797655	89808575	TRIM49-201	49	-	ENSG00000168930.13	ENST00000329758.5	protein_coding	89797655,89799716,89800966,89801702,89803698,89804059,89807099,89808437	89798629,89799813,89800988,89801932,89803793,89804473,89807284,89808575	89804467	89798130
chrX	155767812	155782459	SPRY3-201	20	+	ENSG00000168939.11	ENST00000302805.7	protein_coding	155767812,155773766	155768136,155782459	155773872	155774736
chr5	123344886	123423592	CEP120-203	19	-	ENSG00000168944.15	ENST00000328236.9	protein_coding	123344886,123349944,123364496,123372650,123377374,123378336,123382111,123382737,123382986,123384951,123386518,123388432,123389924,123391110,123393300,123399136,123412399,123416010,123418359,123422950,123423509	123346753,123350089,123364594,123372772,123377535,123378428,123382200,123382889,123383082,123385133,123386667,123388606,123390140,123391337,123393497,123399284,123412540,123416124,123418515,123423030,123423592	123422996	123346519
chr14	24809662	25050297	STXBP6-201	2	-	ENSG00000168952.15	ENST00000323944.9	protein_coding	24809662,24819037,24855936,24857027,24974665,25049878	24812732,24819194,24856101,24857157,24974850,25050297	24974816	24812709
chr2	227325239	227357833	MFF-204	14	+	ENSG00000168958.19	ENST00000353339.7	protein_coding	227325239,227328678,227329606,227330626,227332419,227340292,227342745,227347226,227352514,227355677,227356986	227325427,227328789,227329783,227330846,227332588,227340380,227342819,227347384,227352573,227355761,227357833	227329746	227357115
chr11	88504576	89063648	GRM5-205	1	-	ENSG00000168959.14	ENST00000455756.6	protein_coding	88504576,88567053,88590601,88597184,88604718,88653168,88849906,89047212,89063481	88509504,88567992,88590727,88597352,88604964,88653403,88850155,89048072,89063648	89047870	88508592
chr15	41828116	41848143	JMJD7-PLA2G4B-202	31	+	ENSG00000168970.22	ENST00000382448.8	protein_coding	41828116,41834740,41834970,41835588,41836148,41836475,41840158,41840524,41840774,41841055,41841231,41841517,41841819,41842193,41842554,41843676,41844471,41844848,41845203,41845638,41845943,41846203,41846669,41847337,41847649	41828188,41834893,41835223,41835644,41836243,41836551,41840230,41840660,41840905,41841095,41841273,41841571,41841949,41842276,41842591,41843811,41844607,41845070,41845320,41845775,41846047,41846382,41846835,41847523,41848143	41828125	41847858
chr6	3722620	3752026	PXDC1-202	70	-	ENSG00000168994.13	ENST00000380283.4	protein_coding	3722620,3727551,3737079,3738057,3751276	3723736,3727662,3737196,3738148,3752026	3751529	3723619
chr19	51142301	51153526	SIGLEC7-202	47	+	ENSG00000168995.13	ENST00000317643.10	protein_coding	51142301,51144406,51144912,51145855,51146754,51147221,51153063	51142802,51144684,51144959,51146121,51146850,51147317,51153526	51142370	51153243
chr4	681829	689441	SLC49A3-201	99	-	ENSG00000169026.12	ENST00000322224.8	protein_coding	681829,682781,683210,683609,684483,684719,685835,686089,686532,688993	682376,682890,683367,683761,684599,684856,685911,686302,686690,689441	689125	681958
chr2	227164565	227314792	COL4A3-202	19	+	ENSG00000169031.19	ENST00000396578.7	protein_coding	227164565,227237968,227240143,227244320,227244951,227245954,227246685,227247558,227248443,227251140,227251336,227253296,227253561,227254112,227254656,227256026,227256343,227257603,227259793,227261082,227263780,227266417,227266993,227269910,227270770,227272949,227276385,227277449,227279793,227280440,227280893,227282365,227283767,227284211,227289150,227289999,227290747,227293191,227294490,227294964,227295269,227297674,227298682,227303038,227303859,227304019,227304985,227307710,227308899,227309204,227310776,227311786	227164813,227238024,227240232,227244364,227244995,227246016,227246738,227247584,227248520,227251202,227251371,227253337,227253638,227254174,227254715,227256070,227256396,227257644,227259877,227261117,227263944,227266509,227267088,227269980,227270952,227273117,227276477,227277553,227279890,227280590,227281006,227282532,227283856,227284345,227289248,227290088,227290886,227293317,227294570,227295062,227295316,227297859,227298812,227303110,227303930,227304144,227305083,227307919,227309076,227309318,227310948,227314792	227164727	227311868
chr15	66386817	66492312	MAP2K1-201	70	+	ENSG00000169032.9	ENST00000307102.9	protein_coding	66386817,66435027,66436746,66443280,66444656,66481755,66484990,66487228,66489215,66489718,66490502	66387427,66435237,66436892,66443357,66444707,66481879,66485191,66487292,66489276,66489763,66492312	66387348	66490613
chr5	179620943	179634784	HNRNPH1-238	43	-	ENSG00000169045.17	ENST00000521116.5	protein_coding	179620943,179621242,179623037,179634065,179634449	179621035,179621397,179623164,179634157,179634784	179623131	179623133
chr2	226731317	226799759	IRS1-201	92	-	ENSG00000169047.5	ENST00000305123.5	protein_coding	226731317,226794989	226736250,226799759	226798736	226795010
chrX	6533618	6535118	VCX3A-201	66	-	ENSG00000169059.12	ENST00000381089.7	protein_coding	6533618,6534396,6534958	6534203,6534643,6535118	6534495	6533745
chr3	167240287	167380301	ZBBX-203	99	-	ENSG00000169064.12	ENST00000392766.6	protein_coding	167240287,167242505,167282238,167298305,167305643,167313974,167315750,167317005,167317488,167322117,167327942,167333827,167350420,167359870,167360675,167365886,167368461,167372834,167373706,167379638,167380247	167240919,167242643,167282495,167298458,167305950,167314116,167315829,167317105,167317597,167322237,167328116,167333985,167350515,167359979,167360723,167365976,167368574,167372950,167373787,167379792,167380301	167372899	167240793
chr15	40470998	40474571	CHST14-201	34	+	ENSG00000169105.7	ENST00000306243.6	protein_coding	40470998	40474571	40471214	40472342
chr4	74933116	75050113	PARM1-201	45	+	ENSG00000169116.11	ENST00000307428.7	protein_coding	74933116,75012425,75033883,75046163	74933370,75013150,75033961,75050113	74933328	75046245
chr15	64171137	64356132	CSNK1G1-209	86	-	ENSG00000169118.17	ENST00000634811.1	protein_coding	64171137,64180348,64188375,64203082,64204441,64204865,64207509,64213890,64216562,64251512,64259201,64300319,64315703,64355988	64171985,64180454,64188485,64203189,64204589,64204949,64207594,64214124,64216713,64251581,64259241,64300723,64315751,64356132	64300497	64171931
chr8	57994554	58148788	FAM110B-201	100	+	ENSG00000169122.11	ENST00000361488.7	protein_coding	57994554,58031606,58043184,58075535,58145907	57994806,58031703,58043299,58075623,58148788	58146231	58147341
chr9	126805006	126838210	ZBTB43-203	45	+	ENSG00000169155.9	ENST00000449886.5	protein_coding	126805006,126832487	126805132,126838210	126832510	126833911
chr19	49691110	49713731	CPT1C-202	70	+	ENSG00000169169.14	ENST00000323446.9	protein_coding	49691110,49692239,49697326,49700684,49701317,49701497,49704710,49705007,49705214,49705909,49706231,49707518,49708723,49710320,49710723,49711809,49712736,49712972,49713420	49691340,49692393,49697465,49700855,49701418,49701634,49704787,49705114,49705298,49706104,49706413,49707623,49708839,49710484,49710857,49711961,49712849,49713064,49713731	49692253	49713603
chr1	55039548	55064852	PCSK9-201	43	+	ENSG00000169174.10	ENST00000302118.5	protein_coding	55039548,55043843,55046523,55052278,55052650,55055993,55057331,55058036,55058499,55059486,55061375,55063369	55040044,55044034,55046646,55052411,55052791,55056189,55057514,55058209,55058647,55059663,55061556,55064852	55039838	55063582
chr16	28097995	28211869	XPO6-201	73	-	ENSG00000169180.11	ENST00000304658.9	protein_coding	28097995,28101458,28101847,28104546,28106043,28106383,28107522,28111817,28112904,28117318,28121670,28125689,28132334,28133841,28135216,28146094,28152659,28156074,28166508,28169750,28175898,28177220,28180941,28211366	28098639,28101688,28101945,28104707,28106214,28106497,28107677,28112006,28113050,28117462,28121762,28125848,28132403,28133933,28135324,28146203,28152785,28156527,28166585,28169909,28176095,28177332,28181031,28211869	28211366	28098538
chr5	132658173	132661110	IL13-201	72	+	ENSG00000169194.9	ENST00000304506.7	protein_coding	132658173,132659418,132659724,132660175	132658360,132659471,132659828,132661110	132658187	132660280
chr16	29486578	29499452	NPIPB12-209	60	-	ENSG00000169203.16	ENST00000617311.1	protein_coding	29486578,29487339,29491467,29491775,29495479,29499324	29487229,29487399,29491611,29491874,29495607,29499452	29499396	29486987
chr14	21568520	21580076	OR10G3-203	68	-	ENSG00000169208.2	ENST00000641185.1	protein_coding	21568520,21574826,21579786	21570761,21574932,21580076	21570742	21569803
chr1	247711436	247716646	OR6F1-204	42	-	ENSG00000169214.4	ENST00000641470.1	protein_coding	247711436,247713891,247716331	247712817,247713954,247716646	247712753	247711829
chr1	247507058	247577690	GCSAML-210	76	+	ENSG00000169224.12	ENST00000536561.5	protein_coding	247507058,247526940,247549136,247556407,247563590,247565931,247574143	247507233,247527054,247549220,247556466,247563639,247565959,247577690	247549192	247574380
chr1	155195588	155207897	THBS3-201	88	-	ENSG00000169231.13	ENST00000368378.7	protein_coding	155195588,155195987,155197041,155197463,155197880,155198042,155198409,155199804,155199995,155200451,155200897,155201094,155201417,155201957,155202261,155202812,155203086,155203223,155203513,155204855,155205060,155206200,155207798	155195899,155196126,155197213,155197659,155197928,155198220,155198602,155199856,155200113,155200610,155201004,155201204,155201569,155202034,155202401,155202960,155203137,155203305,155203539,155204957,155205316,155206406,155207897	155207874	155195841
chr16	21406038	21418937	NPIPB3-202	89	-	ENSG00000169246.16	ENST00000448012.6	protein_coding	21406038,21406799,21410934,21411242,21414957,21418809	21406689,21406859,21411078,21411341,21415085,21418937	21418881	21406447
chr5	149004621	149063124	SH3TC2-215	60	-	ENSG00000169247.12	ENST00000515425.5	protein_coding	149004621,149006881,149008851,149010270,149012584,149026572,149026860,149028677,149031554,149038295,149040604,149041416,149042694,149044533,149047862,149052142,149062971	149004902,149007077,149009001,149010392,149012734,149026752,149028554,149028718,149031687,149038490,149040677,149041617,149042837,149044638,149047989,149052240,149063124	149063020	149004711
chr4	76034690	76041415	CXCL11-202	38	-	ENSG00000169248.12	ENST00000503860.1	protein_coding	76034690,76035047,76035216,76035927,76041114	76034816,76035119,76035342,76036064,76041415	76035985	76034793
chrX	15790472	15823260	ZRSR2-201	92	+	ENSG00000169249.12	ENST00000307771.7	protein_coding	15790472,15790934,15799872,15803688,15804111,15808233,15809200,15815677,15818587,15820207,15822731	15790536,15791013,15799953,15803796,15804197,15808271,15809318,15815890,15818642,15820316,15823260	15790496	15823240
chr3	161104696	161233416	NMD3-205	51	+	ENSG00000169251.12	ENST00000468606.5	protein_coding	161104696,161156971,161221994,161224930,161227247,161233399	161104885,161157055,161222057,161225064,161227343,161233416	161222014	161233416
chr5	148825245	148828687	ADRB2-201	74	+	ENSG00000169252.5	ENST00000305988.5	protein_coding	148825245	148828687	148826832	148828071
chr3	161083883	161105370	B3GALNT1-202	87	-	ENSG00000169255.14	ENST00000392779.6	protein_coding	161083883,161103427,161104319,161105235	161086788,161103517,161104406,161105370	161086752	161085759
chr3	156120548	156538545	KCNAB1-212	66	+	ENSG00000169282.17	ENST00000490337.5	protein_coding	156120548,156421616,156452899,156457453,156459827,156463702,156465643,156474734,156514364,156515100,156516270,156523827,156531409,156536658	156120886,156421659,156452936,156457532,156459871,156463746,156465686,156474820,156514449,156515220,156516364,156523947,156531497,156538545	156120612	156536745
chr3	151337380	151384812	P2RY12-201	7	-	ENSG00000169313.9	ENST00000302632.3	protein_coding	151337380,151340596,151384692	151338859,151340760,151384812	151338843	151337817
chr22	23763054	23765861	C22orf15-203	82	+	ENSG00000169314.14	ENST00000402217.7	protein_coding	23763054,23764087,23764260,23764639,23764793,23765721	23763331,23764173,23764397,23764713,23764902,23765861	23763307	23765730
chr14	21148370	21159060	OR5AU1-203	100	-	ENSG00000169327.5	ENST00000641697.1	protein_coding	21148370,21158823	21155886,21159060	21155870	21154937
chr15	79432516	79472290	KIAA1024-201	61	+	ENSG00000169330.8	ENST00000305428.7	protein_coding	79432516,79456098,79463067,79468187	79432540,79458445,79463321,79472290	79456148	79468382
chr16	20333069	20356301	UMOD-205	8	-	ENSG00000169344.15	ENST00000570689.5	protein_coding	20333069,20335482,20336646,20337291,20341091,20344024,20346126,20348223,20348436,20350650,20356194	20333375,20335520,20336727,20337453,20341336,20344172,20346334,20348330,20349212,20350776,20356301	20350735	20333314
chr16	20309572	20327580	GP2-201	53	-	ENSG00000169347.16	ENST00000302555.9	protein_coding	20309572,20314657,20315956,20317213,20318185,20319620,20320262,20322869,20323816,20326338,20327467	20311281,20314701,20316040,20317375,20318430,20319768,20320473,20322979,20324256,20326467,20327580	20326429	20311223
chr15	75598083	75625794	SNUPN-207	93	-	ENSG00000169371.13	ENST00000567134.5	protein_coding	75598083,75601138,75605150,75607216,75609558,75609890,75617408,75620894,75622342,75625666	75598681,75601218,75605227,75607313,75609651,75609994,75617552,75621056,75622490,75625794	75621049	75598358
chr15	75370933	75455783	SIN3A-201	28	-	ENSG00000169375.15	ENST00000360439.8	protein_coding	75370933,75375665,75380629,75381613,75384264,75389652,75392242,75394680,75396258,75400040,75400730,75401852,75407055,75409836,75410134,75411492,75412763,75414205,75422647,75430187,75455635	75372209,75375872,75380723,75381705,75384437,75389821,75392815,75394863,75396496,75400156,75400940,75401970,75407144,75409991,75410286,75411743,75413045,75414311,75422823,75430408,75455783	75430373	75371979
chr14	20891399	20892348	RNASE3-201	87	+	ENSG00000169397.3	ENST00000304639.3	protein_coding	20891399,20891682	20891451,20892348	20891687	20892167
chr8	140657900	141001233	PTK2-240	34	-	ENSG00000169398.19	ENST00000522684.5	protein_coding	140657900,140664917,140668269,140674298,140675460,140686632,140700891,140702570,140706119,140717598,140735251,140739018,140743230,140744652,140746760,140752232,140761165,140764234,140789474,140793354,140800459,140803543,140818277,140818880,140830472,140846260,140846599,140864312,140879471,140890543,140925661,141001125	140659678,140664997,140668424,140674404,140675499,140686694,140701022,140702707,140706205,140717709,140735455,140739107,140743330,140744767,140746860,140752316,140761262,140764290,140789526,140793384,140800576,140803650,140818354,140819020,140830526,140846322,140846678,140864399,140879637,140890769,140925749,141001233	140890735	140659466
chr7	6754109	6798765	RSPH10B2-203	39	+	ENSG00000169402.15	ENST00000404077.5	protein_coding	6754109,6757357,6757593,6759084,6760226,6763928,6765706,6766757,6768590,6771547,6773350,6776357,6779610,6780809,6781328,6785949,6786878,6789631,6791904,6796568,6798363	6754174,6757476,6757931,6759159,6760294,6764101,6765791,6766877,6768766,6771691,6773471,6776546,6779724,6780888,6781476,6786056,6787021,6789759,6791997,6796766,6798765	6757678	6798541
